#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SLC1A1	SLC7A8	9606.ENSP00000262352	9606.ENSP00000320378	0	0	0	0	0.062	0.061	0	0.666	0.680
SLC1A5	SLC7A8	9606.ENSP00000444408	9606.ENSP00000320378	0	0	0	0	0.049	0.061	0	0.759	0.766
SLC1A5	SLC38A4	9606.ENSP00000444408	9606.ENSP00000389843	0	0	0	0	0.064	0.066	0	0.573	0.594
SLC1A5	SLC43A2	9606.ENSP00000444408	9606.ENSP00000461382	0	0	0	0	0	0	0	0.605	0.605
SLC25A44	ZNF10	9606.ENSP00000407560	9606.ENSP00000248211	0	0	0	0	0	0	0	0.493	0.493
SLC2A12	SLC43A2	9606.ENSP00000275230	9606.ENSP00000461382	0	0	0	0	0	0	0	0.402	0.402
SLC38A4	SLC7A8	9606.ENSP00000389843	9606.ENSP00000320378	0	0	0	0	0.062	0.060	0	0.621	0.637
SLC38A4	SLC43A2	9606.ENSP00000389843	9606.ENSP00000461382	0	0	0	0	0	0	0	0.566	0.566
SLC43A2	SLC7A8	9606.ENSP00000461382	9606.ENSP00000320378	0	0	0	0	0.062	0	0	0.758	0.763
SLC46A1	TFR2	9606.ENSP00000480703	9606.ENSP00000420525	0	0	0	0	0.062	0	0	0.462	0.474
SMARCC1	SUZ12	9606.ENSP00000254480	9606.ENSP00000316578	0	0	0	0	0.125	0.042	0	0.382	0.437
SNAP25	UCHL1	9606.ENSP00000254976	9606.ENSP00000284440	0	0	0	0	0.200	0	0	0.293	0.410
SNAP25	SNPH	9606.ENSP00000254976	9606.ENSP00000371297	0	0	0	0	0.201	0	0	0.606	0.672
SNAP25	SYN2	9606.ENSP00000254976	9606.ENSP00000480050	0	0	0	0	0.353	0.102	0.600	0.672	0.913
SNAPC1	ZC3H8	9606.ENSP00000216294	9606.ENSP00000386488	0	0	0	0	0.051	0	0	0.398	0.405
SNAPC1	SNAPC3	9606.ENSP00000216294	9606.ENSP00000370200	0	0	0	0	0.062	0.991	0.800	0.985	0.999
SNPH	SYN2	9606.ENSP00000371297	9606.ENSP00000480050	0	0	0	0	0.173	0	0	0.442	0.519
SNX17	THOC1	9606.ENSP00000233575	9606.ENSP00000261600	0	0	0	0	0.053	0	0	0.402	0.409
SNX17	SNX24	9606.ENSP00000233575	9606.ENSP00000261369	0	0	0	0	0.056	0	0	0.455	0.463
SNX17	SNX2	9606.ENSP00000233575	9606.ENSP00000368831	0	0	0	0	0.062	0.154	0	0.735	0.772
SNX2	SORT1	9606.ENSP00000368831	9606.ENSP00000256637	0	0	0	0	0.084	0.148	0.900	0.553	0.960
SNX2	SNX24	9606.ENSP00000368831	9606.ENSP00000261369	0	0	0	0	0.073	0	0	0.405	0.425
SNX2	WIPI2	9606.ENSP00000368831	9606.ENSP00000288828	0	0	0	0	0.102	0.152	0	0.329	0.444
SPON2	TXLNG	9606.ENSP00000483599	9606.ENSP00000369465	0	0	0	0	0	0	0	0.673	0.673
SYN2	ZNF804A	9606.ENSP00000480050	9606.ENSP00000303252	0	0	0	0	0.094	0	0	0.416	0.448
TAF4B	TAF7L	9606.ENSP00000269142	9606.ENSP00000361998	0	0	0	0	0.114	0.803	0.600	0.398	0.952
TCERG1	U2SURP	9606.ENSP00000296702	9606.ENSP00000418563	0	0	0	0	0.882	0	0	0	0.882
TEP1	TERF2	9606.ENSP00000262715	9606.ENSP00000254942	0	0	0	0	0	0.317	0	0.358	0.543
THUMPD1	TRMT13	9606.ENSP00000370741	9606.ENSP00000359160	0	0	0	0	0.104	0	0	0.369	0.410
TLN1	TRIM24	9606.ENSP00000316029	9606.ENSP00000340507	0	0	0	0	0	0.069	0.600	0.042	0.612
TLN1	TXLNG	9606.ENSP00000316029	9606.ENSP00000369465	0	0	0	0	0	0.615	0	0	0.615
TLN1	TLN2	9606.ENSP00000316029	9606.ENSP00000453508	0	0	0	0.979	0	0	0.800	0.856	0.803
TLN1	WDR1	9606.ENSP00000316029	9606.ENSP00000427687	0	0	0	0	0.453	0	0.900	0.393	0.963
TLN2	TMEM8A	9606.ENSP00000453508	9606.ENSP00000401338	0	0	0	0	0.653	0	0	0.048	0.655
TMEM176A	TMEM176B	9606.ENSP00000417626	9606.ENSP00000410269	0	0	0	0.768	0.965	0.272	0	0.950	0.979
TNFRSF13C	TRAF3	9606.ENSP00000291232	9606.ENSP00000454207	0	0	0	0	0.049	0.822	0.800	0.988	0.999
TRAF3	TRAFD1	9606.ENSP00000454207	9606.ENSP00000257604	0	0	0	0	0	0.062	0	0.550	0.560
TRAF3	UCHL1	9606.ENSP00000454207	9606.ENSP00000284440	0	0	0	0	0	0.270	0	0.457	0.587
TRIM24	ZNF10	9606.ENSP00000340507	9606.ENSP00000248211	0	0	0	0	0.056	0.209	0	0.620	0.692
TRIM34	TRIM5	9606.ENSP00000422947	9606.ENSP00000369373	0	0	0	0.952	0.086	0.469	0	0.835	0.514
TTC19	UQCC1	9606.ENSP00000261647	9606.ENSP00000363506	0	0	0	0	0	0	0	0.690	0.690
TUBA1A	UCHL1	9606.ENSP00000301071	9606.ENSP00000284440	0	0	0	0	0.144	0.345	0	0.154	0.485
TULP4	YOD1	9606.ENSP00000356064	9606.ENSP00000326813	0	0	0	0	0	0	0	0.463	0.463
UBE2E2	UBE2J2	9606.ENSP00000379931	9606.ENSP00000383719	0	0	0	0.678	0.063	0.146	0.900	0.322	0.921
UCHL1	YOD1	9606.ENSP00000284440	9606.ENSP00000326813	0	0	0	0	0.083	0	0	0.394	0.420
USP36	YOD1	9606.ENSP00000441214	9606.ENSP00000326813	0	0	0	0	0	0	0	0.431	0.431
UTP15	WDR89	9606.ENSP00000296792	9606.ENSP00000378399	0	0	0	0	0.424	0	0	0.303	0.581
UTP15	WDR43	9606.ENSP00000296792	9606.ENSP00000384302	0	0	0	0	0.923	0.952	0.800	0.964	0.999
VPS36	ZFYVE1	9606.ENSP00000367299	9606.ENSP00000450742	0	0	0	0	0.075	0.105	0	0.471	0.524
WIPI2	ZFYVE1	9606.ENSP00000288828	9606.ENSP00000450742	0	0	0	0	0.081	0	0	0.820	0.828
ZNF212	ZNF398	9606.ENSP00000338572	9606.ENSP00000420418	0	0	0	0.859	0.052	0.684	0	0.053	0.688
ZNF446	ZNF496	9606.ENSP00000472802	9606.ENSP00000294753	0	0	0	0.697	0	0.682	0	0.309	0.708
